date,year,month,period,region,customer_segment,product_category,product_id,units_sold,list_price,net_price,discount_pct,cost_per_unit,gross_margin_pct,revenue,gross_profit,marketing_campaign_flag,marketing_spend,competitor_price_index,category_market_index,inflation_index,season_index,order_frequency,_true_elasticity
2023-04-01,2023,4,4,Midwest,Distributors,Residential Filters,RES-006,3,32.26,30.12,0.0663,20.51,0.3191,90.35,28.84,0,0.0,0.9954,1.053,1.0097,1.0,5.162,-1.8975
2023-05-01,2023,5,5,Midwest,Distributors,Residential Filters,RES-006,3,29.51,27.79,0.0583,20.51,0.262,83.36,21.84,0,0.0,0.9669,1.0457,1.0035,1.09,4.807,-1.8975
2023-06-01,2023,6,6,Midwest,Distributors,Residential Filters,RES-006,4,32.71,30.41,0.0704,20.51,0.3256,121.63,39.6,1,4147.68,1.0249,1.0573,1.0091,1.1559,8.768,-1.8975
2023-07-01,2023,7,7,Midwest,Distributors,Residential Filters,RES-006,5,30.06,26.54,0.1169,20.51,0.2274,132.71,30.17,0,0.0,1.0297,1.0346,1.0089,1.18,6.166,-1.8975
2023-08-01,2023,8,8,Midwest,Distributors,Residential Filters,RES-006,3,31.38,30.93,0.0145,20.51,0.337,92.78,31.27,0,0.0,1.021,0.9944,1.0252,1.1559,7.447,-1.8975
2023-09-01,2023,9,9,Midwest,Distributors,Residential Filters,RES-006,3,28.66,26.98,0.0588,20.51,0.2399,80.93,19.42,0,0.0,1.0103,1.0483,1.0142,1.09,5.975,-1.8975
2023-10-01,2023,10,10,Midwest,Distributors,Residential Filters,RES-006,4,36.68,31.79,0.1334,20.51,0.3548,127.14,45.12,1,6528.63,1.0151,1.0123,1.0196,1.0,8.314,-1.8975
2023-11-01,2023,11,11,Midwest,Distributors,Residential Filters,RES-006,5,34.08,27.76,0.1853,20.51,0.2614,138.82,36.29,1,15762.42,0.9724,1.0375,1.0213,0.91,5.333,-1.8975
2023-12-01,2023,12,12,Midwest,Distributors,Residential Filters,RES-006,3,34.36,29.75,0.1342,20.51,0.3107,89.24,27.73,0,0.0,1.027,0.9868,1.0332,0.8441,8.041,-1.8975
2024-01-01,2024,1,13,Midwest,Distributors,Residential Filters,RES-006,3,33.05,30.13,0.0883,20.51,0.3194,90.39,28.87,0,0.0,1.0599,1.0139,1.0173,0.82,4.525,-1.8975
2024-02-01,2024,2,14,Midwest,Distributors,Residential Filters,RES-006,2,32.18,30.11,0.0643,20.51,0.3189,60.22,19.2,0,0.0,1.0053,1.0137,1.0325,0.8441,4.827,-1.8975
2024-03-01,2024,3,15,Midwest,Distributors,Residential Filters,RES-006,2,37.41,34.97,0.0653,20.51,0.4136,69.94,28.93,0,0.0,1.0206,1.0169,1.0246,0.91,5.213,-1.8975
2024-04-01,2024,4,16,Midwest,Distributors,Residential Filters,RES-006,3,31.22,28.47,0.0881,20.51,0.2797,85.41,23.89,0,0.0,1.0436,0.9807,1.0371,1.0,6.25,-1.8975
2024-05-01,2024,5,17,Midwest,Distributors,Residential Filters,RES-006,4,28.99,26.96,0.0699,20.51,0.2394,107.85,25.82,1,3694.86,0.9993,1.0087,1.0379,1.09,5.248,-1.8975
2024-06-01,2024,6,18,Midwest,Distributors,Residential Filters,RES-006,5,30.72,26.83,0.1267,20.51,0.2356,134.13,31.6,0,0.0,1.0468,0.9763,1.0304,1.1559,5.114,-1.8975
2024-07-01,2024,7,19,Midwest,Distributors,Residential Filters,RES-006,3,34.67,34.67,0.0,20.51,0.4085,104.0,42.48,1,20583.64,0.9528,0.981,1.0353,1.18,6.249,-1.8975
2024-08-01,2024,8,20,Midwest,Distributors,Residential Filters,RES-006,3,29.97,28.11,0.0619,20.51,0.2705,84.34,22.82,0,0.0,0.9474,0.9751,1.0393,1.1559,5.947,-1.8975
2024-09-01,2024,9,21,Midwest,Distributors,Residential Filters,RES-006,3,32.27,28.56,0.1148,20.51,0.2821,85.69,24.17,0,0.0,0.9527,0.9574,1.0525,1.09,4.165,-1.8975
2024-10-01,2024,10,22,Midwest,Distributors,Residential Filters,RES-006,3,32.01,29.07,0.0918,20.51,0.2946,87.21,25.69,0,0.0,0.9606,0.9938,1.0479,1.0,5.318,-1.8975
2024-11-01,2024,11,23,Midwest,Distributors,Residential Filters,RES-006,3,31.96,29.08,0.0902,20.51,0.2947,87.23,25.71,1,15433.47,0.974,0.9971,1.0486,0.91,5.598,-1.8975
2024-12-01,2024,12,24,Midwest,Distributors,Residential Filters,RES-006,2,36.07,32.97,0.0859,20.51,0.3781,65.95,24.93,0,0.0,0.9308,0.9865,1.0443,0.8441,6.332,-1.8975
2025-01-01,2025,1,25,Midwest,Distributors,Residential Filters,RES-006,2,32.75,29.94,0.0858,20.51,0.3151,59.88,18.87,0,0.0,0.9143,0.9738,1.04,0.82,5.677,-1.8975
2025-02-01,2025,2,26,Midwest,Distributors,Residential Filters,RES-006,2,34.74,32.19,0.0734,20.51,0.363,64.38,23.37,0,0.0,0.9085,0.9836,1.0477,0.8441,5.826,-1.8975
2025-03-01,2025,3,27,Midwest,Distributors,Residential Filters,RES-006,2,34.21,32.36,0.054,20.51,0.3663,64.72,23.71,1,9587.19,0.9068,0.9242,1.0549,0.91,5.266,-1.8975
2025-04-01,2025,4,28,Midwest,Distributors,Residential Filters,RES-006,3,34.36,30.99,0.0981,20.51,0.3382,92.96,31.44,1,5489.39,0.9015,0.9281,1.0621,1.0,6.199,-1.8975
2025-05-01,2025,5,29,Midwest,Distributors,Residential Filters,RES-006,3,33.81,32.83,0.0289,20.51,0.3754,98.5,36.98,0,0.0,0.9814,0.9224,1.0611,1.09,6.197,-1.8975
2025-06-01,2025,6,30,Midwest,Distributors,Residential Filters,RES-006,4,31.2,27.46,0.1197,20.51,0.2534,109.86,27.83,0,0.0,0.915,0.9308,1.0722,1.1559,6.497,-1.8975
2025-07-01,2025,7,31,Midwest,Distributors,Residential Filters,RES-006,3,34.41,31.7,0.0787,20.51,0.3531,95.1,33.58,0,0.0,0.9402,0.9688,1.0605,1.18,6.413,-1.8975
2025-08-01,2025,8,32,Midwest,Distributors,Residential Filters,RES-006,3,35.09,31.91,0.0906,20.51,0.3574,95.74,34.22,1,11175.15,0.9087,0.9905,1.0649,1.1559,5.837,-1.8975
2025-09-01,2025,9,33,Midwest,Distributors,Residential Filters,RES-006,2,35.19,31.93,0.0928,20.51,0.3577,63.86,22.84,0,0.0,0.9351,0.954,1.0632,1.09,5.66,-1.8975
2025-10-01,2025,10,34,Midwest,Distributors,Residential Filters,RES-006,2,35.28,34.29,0.0281,20.51,0.4019,68.57,27.56,0,0.0,0.9239,0.9488,1.0668,1.0,6.908,-1.8975
2025-11-01,2025,11,35,Midwest,Distributors,Residential Filters,RES-006,2,34.77,31.63,0.0901,20.51,0.3518,63.27,22.25,0,0.0,0.9706,0.9504,1.0715,0.91,5.04,-1.8975
2025-12-01,2025,12,36,Midwest,Distributors,Residential Filters,RES-006,4,29.83,26.67,0.1062,20.51,0.231,106.66,24.64,0,0.0,1.0044,0.9526,1.0733,0.8441,5.911,-1.8975
2023-01-01,2023,1,1,Midwest,Distributors,Commercial Systems,COM-001,3,121.74,103.2,0.1523,72.45,0.298,309.6,92.25,0,0.0,1.0429,1.0514,1.0108,0.82,5.83,-1.265
2023-02-01,2023,2,2,Midwest,Distributors,Commercial Systems,COM-001,3,127.99,122.98,0.0391,72.45,0.4109,368.95,151.61,0,0.0,1.0089,1.05,1.0065,0.8441,6.144,-1.265
2023-03-01,2023,3,3,Midwest,Distributors,Commercial Systems,COM-001,3,114.56,104.27,0.0898,72.45,0.3052,312.81,95.46,0,0.0,0.9948,1.0408,0.9977,0.91,4.743,-1.265
2023-04-01,2023,4,4,Midwest,Distributors,Commercial Systems,COM-001,3,124.16,111.95,0.0984,72.45,0.3528,335.85,118.5,0,0.0,0.9968,1.0691,1.0049,1.0,8.804,-1.265
2023-05-01,2023,5,5,Midwest,Distributors,Commercial Systems,COM-001,2,123.89,123.89,0.0,72.45,0.4152,247.77,102.88,0,0.0,1.0136,1.0683,1.0112,1.09,4.206,-1.265
2023-06-01,2023,6,6,Midwest,Distributors,Commercial Systems,COM-001,4,113.31,106.93,0.0563,72.45,0.3225,427.72,137.92,0,0.0,1.0068,1.033,1.0058,1.1559,4.167,-1.265
2023-07-01,2023,7,7,Midwest,Distributors,Commercial Systems,COM-001,4,117.74,108.1,0.0819,72.45,0.3298,432.38,142.59,0,0.0,1.0213,0.9831,1.0213,1.18,4.132,-1.265
2023-08-01,2023,8,8,Midwest,Distributors,Commercial Systems,COM-001,4,129.15,119.89,0.0717,72.45,0.3957,479.58,189.78,1,2879.26,1.0243,1.0614,1.0268,1.1559,7.651,-1.265
2023-09-01,2023,9,9,Midwest,Distributors,Commercial Systems,COM-001,3,117.99,115.8,0.0185,72.45,0.3744,347.41,130.06,0,0.0,1.0686,1.0213,1.0153,1.09,4.717,-1.265
2023-10-01,2023,10,10,Midwest,Distributors,Commercial Systems,COM-001,3,129.66,128.23,0.011,72.45,0.435,384.7,167.35,0,0.0,1.054,1.0005,1.0281,1.0,4.772,-1.265
2023-11-01,2023,11,11,Midwest,Distributors,Commercial Systems,COM-001,3,135.68,118.95,0.1233,72.45,0.3909,356.84,139.49,0,0.0,1.0273,1.0183,1.0222,0.91,5.961,-1.265
2023-12-01,2023,12,12,Midwest,Distributors,Commercial Systems,COM-001,3,128.8,119.93,0.0689,72.45,0.3959,359.8,142.45,1,15676.16,1.0696,1.0074,1.0285,0.8441,4.557,-1.265
2024-01-01,2024,1,13,Midwest,Distributors,Commercial Systems,COM-001,2,133.91,119.29,0.1092,72.45,0.3927,238.59,93.69,0,0.0,1.041,1.0269,1.0173,0.82,5.961,-1.265
2024-02-01,2024,2,14,Midwest,Distributors,Commercial Systems,COM-001,3,125.97,115.19,0.0856,72.45,0.371,345.57,128.22,1,18277.6,1.0814,0.9975,1.0281,0.8441,6.842,-1.265
2024-03-01,2024,3,15,Midwest,Distributors,Commercial Systems,COM-001,3,128.57,118.51,0.0782,72.45,0.3887,355.54,138.19,0,0.0,1.0198,1.0516,1.0366,0.91,4.837,-1.265
2024-04-01,2024,4,16,Midwest,Distributors,Commercial Systems,COM-001,3,118.25,113.83,0.0374,72.45,0.3635,341.5,124.15,0,0.0,1.0348,0.9982,1.0355,1.0,5.125,-1.265
2024-05-01,2024,5,17,Midwest,Distributors,Commercial Systems,COM-001,5,119.47,106.53,0.1083,72.45,0.3199,532.67,170.43,1,14725.3,1.0735,0.9989,1.0288,1.09,6.048,-1.265
2024-06-01,2024,6,18,Midwest,Distributors,Commercial Systems,COM-001,3,130.87,121.2,0.0739,72.45,0.4022,363.6,146.25,0,0.0,1.0271,0.9906,1.0322,1.1559,7.627,-1.265
2024-07-01,2024,7,19,Midwest,Distributors,Commercial Systems,COM-001,6,115.9,99.17,0.1443,72.45,0.2695,595.03,160.34,1,14585.42,0.9877,0.9603,1.0356,1.18,5.744,-1.265
2024-08-01,2024,8,20,Midwest,Distributors,Commercial Systems,COM-001,4,127.87,121.72,0.0481,72.45,0.4048,486.88,197.09,1,8574.4,0.9344,0.9922,1.0328,1.1559,8.111,-1.265
2024-09-01,2024,9,21,Midwest,Distributors,Commercial Systems,COM-001,3,125.0,111.05,0.1116,72.45,0.3476,333.15,115.8,0,0.0,1.0287,0.964,1.037,1.09,6.705,-1.265
2024-10-01,2024,10,22,Midwest,Distributors,Commercial Systems,COM-001,4,103.99,91.18,0.1232,72.45,0.2054,364.72,74.92,0,0.0,0.9446,0.9935,1.0455,1.0,4.441,-1.265
2024-11-01,2024,11,23,Midwest,Distributors,Commercial Systems,COM-001,3,123.34,118.46,0.0396,72.45,0.3884,355.37,138.02,0,0.0,1.0008,0.9778,1.0425,0.91,7.95,-1.265
2024-12-01,2024,12,24,Midwest,Distributors,Commercial Systems,COM-001,3,112.61,106.87,0.0509,72.45,0.3221,320.62,103.27,1,4979.55,0.961,0.9658,1.0503,0.8441,4.958,-1.265
2025-01-01,2025,1,25,Midwest,Distributors,Commercial Systems,COM-001,3,115.05,106.36,0.0756,72.45,0.3188,319.07,101.72,0,0.0,0.938,0.9943,1.0563,0.82,3.832,-1.265
2025-02-01,2025,2,26,Midwest,Distributors,Commercial Systems,COM-001,2,115.62,112.98,0.0228,72.45,0.3587,225.95,81.06,0,0.0,0.8995,0.9563,1.0602,0.8441,5.033,-1.265
2025-03-01,2025,3,27,Midwest,Distributors,Commercial Systems,COM-001,3,120.57,112.72,0.0651,72.45,0.3572,338.15,120.8,0,0.0,0.9166,0.9456,1.0558,0.91,5.914,-1.265
2025-04-01,2025,4,28,Midwest,Distributors,Commercial Systems,COM-001,4,113.37,107.53,0.0515,72.45,0.3263,430.13,140.33,1,13517.19,0.9495,0.9726,1.0572,1.0,4.673,-1.265
2025-05-01,2025,5,29,Midwest,Distributors,Commercial Systems,COM-001,3,124.37,119.8,0.0367,72.45,0.3953,359.41,142.07,0,0.0,0.9186,0.9544,1.0591,1.09,5.12,-1.265
2025-06-01,2025,6,30,Midwest,Distributors,Commercial Systems,COM-001,2,142.56,131.58,0.077,72.45,0.4494,263.16,118.27,0,0.0,0.9382,0.9546,1.0601,1.1559,4.063,-1.265
2025-07-01,2025,7,31,Midwest,Distributors,Commercial Systems,COM-001,3,143.63,133.02,0.0739,72.45,0.4554,399.06,181.71,1,20138.8,0.902,0.9493,1.062,1.18,6.55,-1.265
2025-08-01,2025,8,32,Midwest,Distributors,Commercial Systems,COM-001,5,117.24,101.01,0.1384,72.45,0.2827,505.03,142.78,0,0.0,1.0037,0.9819,1.0648,1.1559,5.394,-1.265
2025-09-01,2025,9,33,Midwest,Distributors,Commercial Systems,COM-001,3,125.06,109.96,0.1208,72.45,0.3411,329.88,112.53,0,0.0,0.9279,0.9872,1.0732,1.09,6.332,-1.265
2025-10-01,2025,10,34,Midwest,Distributors,Commercial Systems,COM-001,3,114.9,104.54,0.0902,72.45,0.3069,313.61,96.26,0,0.0,0.9845,0.9613,1.0638,1.0,6.725,-1.265
2025-11-01,2025,11,35,Midwest,Distributors,Commercial Systems,COM-001,2,136.07,119.18,0.1241,72.45,0.3921,238.37,93.47,0,0.0,0.9457,0.9656,1.0707,0.91,5.611,-1.265
2025-12-01,2025,12,36,Midwest,Distributors,Commercial Systems,COM-001,2,121.89,109.3,0.1033,72.45,0.3371,218.59,73.69,0,0.0,0.9224,0.9785,1.0638,0.8441,7.638,-1.265
2023-01-01,2023,1,1,Midwest,Distributors,Commercial Systems,COM-002,2,111.73,109.67,0.0184,64.33,0.4134,219.34,90.68,0,0.0,1.006,1.0362,1.0041,0.82,3.632,-1.265
2023-02-01,2023,2,2,Midwest,Distributors,Commercial Systems,COM-002,2,106.15,98.95,0.0679,64.33,0.3498,197.89,69.23,1,7403.2,0.9687,1.0503,1.0053,0.8441,6.809,-1.265
2023-03-01,2023,3,3,Midwest,Distributors,Commercial Systems,COM-002,3,117.75,108.77,0.0762,64.33,0.4086,326.32,133.32,0,0.0,1.0064,1.0516,1.0047,0.91,4.601,-1.265
2023-04-01,2023,4,4,Midwest,Distributors,Commercial Systems,COM-002,4,113.83,104.89,0.0786,64.33,0.3866,419.54,162.21,0,0.0,1.0643,1.0467,1.0064,1.0,6.628,-1.265
2023-05-01,2023,5,5,Midwest,Distributors,Commercial Systems,COM-002,3,113.45,107.05,0.0564,64.33,0.399,321.14,128.14,1,6291.55,1.0466,1.0618,1.0114,1.09,5.236,-1.265
2023-06-01,2023,6,6,Midwest,Distributors,Commercial Systems,COM-002,4,117.6,105.28,0.1048,64.33,0.3889,421.1,163.77,1,4081.65,1.0463,1.0294,0.9988,1.1559,5.35,-1.265
2023-07-01,2023,7,7,Midwest,Distributors,Commercial Systems,COM-002,4,121.18,105.24,0.1315,64.33,0.3887,420.95,163.62,0,0.0,1.0162,1.075,1.0146,1.18,5.7,-1.265
2023-08-01,2023,8,8,Midwest,Distributors,Commercial Systems,COM-002,4,119.66,107.92,0.0981,64.33,0.4039,431.66,174.33,1,5030.0,1.0251,1.0416,1.0227,1.1559,5.217,-1.265
2023-09-01,2023,9,9,Midwest,Distributors,Commercial Systems,COM-002,3,138.74,125.01,0.099,64.33,0.4854,375.02,182.02,1,17127.78,1.0643,1.0239,1.0186,1.09,5.042,-1.265
2023-10-01,2023,10,10,Midwest,Distributors,Commercial Systems,COM-002,3,131.37,123.57,0.0594,64.33,0.4794,370.71,177.71,1,20056.38,1.0459,1.0053,1.0222,1.0,6.624,-1.265
2023-11-01,2023,11,11,Midwest,Distributors,Commercial Systems,COM-002,3,118.24,103.09,0.1282,64.33,0.3759,309.26,116.26,0,0.0,1.0412,0.9834,1.023,0.91,4.161,-1.265
2023-12-01,2023,12,12,Midwest,Distributors,Commercial Systems,COM-002,2,109.18,108.82,0.0033,64.33,0.4088,217.63,88.96,0,0.0,1.023,1.0197,1.0158,0.8441,4.843,-1.265
2024-01-01,2024,1,13,Midwest,Distributors,Commercial Systems,COM-002,3,105.77,93.8,0.1132,64.33,0.3141,281.4,88.39,0,0.0,1.0683,0.9952,1.0153,0.82,4.148,-1.265
2024-02-01,2024,2,14,Midwest,Distributors,Commercial Systems,COM-002,2,119.92,111.01,0.0742,64.33,0.4205,222.03,93.36,0,0.0,1.0644,1.025,1.0267,0.8441,8.81,-1.265
2024-03-01,2024,3,15,Midwest,Distributors,Commercial Systems,COM-002,2,123.84,112.4,0.0924,64.33,0.4276,224.8,96.13,0,0.0,1.0579,0.9975,1.0305,0.91,7.387,-1.265
2024-04-01,2024,4,16,Midwest,Distributors,Commercial Systems,COM-002,3,121.0,112.41,0.0709,64.33,0.4277,337.24,144.23,1,7023.86,0.9949,1.0025,1.0293,1.0,7.402,-1.265
2024-05-01,2024,5,17,Midwest,Distributors,Commercial Systems,COM-002,2,135.65,126.74,0.0657,64.33,0.4924,253.47,124.8,0,0.0,1.0587,0.998,1.0404,1.09,3.162,-1.265
2024-06-01,2024,6,18,Midwest,Distributors,Commercial Systems,COM-002,3,105.18,105.18,0.0,64.33,0.3883,315.53,122.53,0,0.0,0.9986,0.981,1.0289,1.1559,6.447,-1.265
2024-07-01,2024,7,19,Midwest,Distributors,Commercial Systems,COM-002,3,113.32,111.81,0.0133,64.33,0.4246,335.44,142.43,0,0.0,1.003,0.9831,1.0386,1.18,5.928,-1.265
2024-08-01,2024,8,20,Midwest,Distributors,Commercial Systems,COM-002,3,116.33,116.33,0.0,64.33,0.447,348.99,155.99,1,5864.24,1.016,0.9916,1.0391,1.1559,6.25,-1.265
2024-09-01,2024,9,21,Midwest,Distributors,Commercial Systems,COM-002,2,115.48,108.29,0.0623,64.33,0.4059,216.57,87.91,0,0.0,0.9687,0.99,1.0415,1.09,6.07,-1.265
2024-10-01,2024,10,22,Midwest,Distributors,Commercial Systems,COM-002,2,122.0,109.73,0.1006,64.33,0.4137,219.47,90.8,0,0.0,0.9349,0.9645,1.0474,1.0,7.768,-1.265
2024-11-01,2024,11,23,Midwest,Distributors,Commercial Systems,COM-002,2,128.28,121.37,0.0539,64.33,0.4699,242.73,114.07,0,0.0,0.9291,0.9795,1.0452,0.91,5.665,-1.265
2024-12-01,2024,12,24,Midwest,Distributors,Commercial Systems,COM-002,2,109.28,99.8,0.0868,64.33,0.3554,199.6,70.93,0,0.0,0.9166,0.985,1.046,0.8441,6.238,-1.265
2025-01-01,2025,1,25,Midwest,Distributors,Commercial Systems,COM-002,2,124.28,109.9,0.1157,64.33,0.4146,219.79,91.13,1,18111.97,1.0001,0.9761,1.0624,0.82,4.569,-1.265
2025-02-01,2025,2,26,Midwest,Distributors,Commercial Systems,COM-002,2,125.81,110.4,0.1225,64.33,0.4173,220.8,92.13,0,0.0,0.9275,0.9522,1.0524,0.8441,6.896,-1.265
2025-03-01,2025,3,27,Midwest,Distributors,Commercial Systems,COM-002,2,112.09,107.01,0.0453,64.33,0.3988,214.02,85.36,1,3339.15,0.9075,0.9726,1.0597,0.91,7.334,-1.265
2025-04-01,2025,4,28,Midwest,Distributors,Commercial Systems,COM-002,2,128.56,120.06,0.0662,64.33,0.4641,240.12,111.45,0,0.0,0.9436,0.965,1.0518,1.0,4.908,-1.265
2025-05-01,2025,5,29,Midwest,Distributors,Commercial Systems,COM-002,3,99.76,94.89,0.0489,64.33,0.322,284.66,91.66,0,0.0,0.9781,0.9718,1.0545,1.09,4.572,-1.265
2025-06-01,2025,6,30,Midwest,Distributors,Commercial Systems,COM-002,4,113.26,95.73,0.1548,64.33,0.328,382.93,125.6,0,0.0,0.9377,0.9921,1.056,1.1559,4.206,-1.265
2025-07-01,2025,7,31,Midwest,Distributors,Commercial Systems,COM-002,2,112.91,101.77,0.0987,64.33,0.3679,203.54,74.87,0,0.0,0.9177,0.996,1.0663,1.18,5.185,-1.265
2025-08-01,2025,8,32,Midwest,Distributors,Commercial Systems,COM-002,2,120.14,110.24,0.0825,64.33,0.4164,220.47,91.8,0,0.0,0.9071,0.9925,1.0558,1.1559,4.578,-1.265
2025-09-01,2025,9,33,Midwest,Distributors,Commercial Systems,COM-002,4,113.33,107.2,0.0541,64.33,0.3999,428.8,171.47,1,19986.84,0.9229,0.9514,1.0701,1.09,6.555,-1.265
2025-10-01,2025,10,34,Midwest,Distributors,Commercial Systems,COM-002,2,119.14,119.14,0.0,64.33,0.46,238.28,109.61,0,0.0,0.9544,0.959,1.0793,1.0,6.304,-1.265
2025-11-01,2025,11,35,Midwest,Distributors,Commercial Systems,COM-002,3,97.63,85.55,0.1237,64.33,0.248,256.64,63.64,0,0.0,0.9266,0.9596,1.0697,0.91,6.637,-1.265
2025-12-01,2025,12,36,Midwest,Distributors,Commercial Systems,COM-002,4,112.21,96.67,0.1385,64.33,0.3345,386.67,129.33,1,20942.31,0.9408,0.979,1.0768,0.8441,5.34,-1.265
2023-01-01,2023,1,1,Midwest,Distributors,Commercial Systems,COM-003,2,109.56,101.99,0.0691,65.4,0.3588,203.98,73.18,0,0.0,1.0302,1.043,1.0016,0.82,7.399,-1.265
2023-02-01,2023,2,2,Midwest,Distributors,Commercial Systems,COM-003,2,118.33,108.89,0.0798,65.4,0.3994,217.78,86.98,0,0.0,1.0593,1.0131,1.0043,0.8441,6.305,-1.265
2023-03-01,2023,3,3,Midwest,Distributors,Commercial Systems,COM-003,2,137.4,131.15,0.0455,65.4,0.5013,262.3,131.5,0,0.0,1.0394,1.0418,1.0067,0.91,7.006,-1.265
2023-04-01,2023,4,4,Midwest,Distributors,Commercial Systems,COM-003,3,112.72,112.72,0.0,65.4,0.4198,338.16,141.97,0,0.0,1.0535,1.0562,1.0159,1.0,6.213,-1.265
2023-05-01,2023,5,5,Midwest,Distributors,Commercial Systems,COM-003,3,114.6,102.75,0.1034,65.4,0.3635,308.25,112.06,0,0.0,1.0659,1.0189,1.0131,1.09,6.064,-1.265
2023-06-01,2023,6,6,Midwest,Distributors,Commercial Systems,COM-003,3,120.0,114.22,0.0481,65.4,0.4274,342.67,146.47,0,0.0,1.0648,1.0207,1.0087,1.1559,5.237,-1.265
2023-07-01,2023,7,7,Midwest,Distributors,Commercial Systems,COM-003,3,104.41,92.47,0.1143,65.4,0.2928,277.42,81.23,0,0.0,1.0282,1.0109,1.0162,1.18,4.254,-1.265
2023-08-01,2023,8,8,Midwest,Distributors,Commercial Systems,COM-003,3,112.56,106.4,0.0547,65.4,0.3854,319.21,123.01,0,0.0,1.0802,1.0517,1.0138,1.1559,7.15,-1.265
2023-09-01,2023,9,9,Midwest,Distributors,Commercial Systems,COM-003,2,119.33,109.89,0.0791,65.4,0.4049,219.79,88.99,0,0.0,1.0376,0.9809,1.0097,1.09,5.817,-1.265
2023-10-01,2023,10,10,Midwest,Distributors,Commercial Systems,COM-003,2,130.33,123.66,0.0512,65.4,0.4711,247.32,116.52,0,0.0,1.1176,0.9925,1.0295,1.0,7.114,-1.265
2023-11-01,2023,11,11,Midwest,Distributors,Commercial Systems,COM-003,2,119.81,117.44,0.0198,65.4,0.4431,234.87,104.07,1,3675.34,1.0686,1.0568,1.0148,0.91,4.148,-1.265
2023-12-01,2023,12,12,Midwest,Distributors,Commercial Systems,COM-003,3,110.38,102.35,0.0728,65.4,0.361,307.06,110.86,1,10730.44,1.0433,1.0088,1.0258,0.8441,5.046,-1.265
2024-01-01,2024,1,13,Midwest,Distributors,Commercial Systems,COM-003,3,118.2,112.34,0.0496,65.4,0.4178,337.01,140.81,1,18172.17,1.0756,0.977,1.0263,0.82,5.774,-1.265
2024-02-01,2024,2,14,Midwest,Distributors,Commercial Systems,COM-003,2,129.49,120.2,0.0717,65.4,0.4559,240.39,109.6,0,0.0,1.0621,1.0287,1.0246,0.8441,5.559,-1.265
2024-03-01,2024,3,15,Midwest,Distributors,Commercial Systems,COM-003,3,121.52,108.68,0.1056,65.4,0.3983,326.04,129.85,1,18538.0,1.0449,0.984,1.0196,0.91,5.629,-1.265
2024-04-01,2024,4,16,Midwest,Distributors,Commercial Systems,COM-003,2,123.94,107.05,0.1363,65.4,0.3891,214.1,83.31,0,0.0,1.036,0.995,1.0341,1.0,6.611,-1.265
2024-05-01,2024,5,17,Midwest,Distributors,Commercial Systems,COM-003,4,112.94,97.67,0.1352,65.4,0.3304,390.69,129.09,0,0.0,1.0267,0.977,1.0376,1.09,5.83,-1.265
2024-06-01,2024,6,18,Midwest,Distributors,Commercial Systems,COM-003,3,135.92,118.35,0.1293,65.4,0.4474,355.05,158.86,0,0.0,1.0278,0.98,1.0335,1.1559,4.924,-1.265
2024-07-01,2024,7,19,Midwest,Distributors,Commercial Systems,COM-003,3,139.12,136.01,0.0224,65.4,0.5191,408.02,211.82,1,10288.28,1.0213,0.9813,1.0361,1.18,6.052,-1.265
2024-08-01,2024,8,20,Midwest,Distributors,Commercial Systems,COM-003,3,116.05,105.13,0.0941,65.4,0.3779,315.38,119.18,1,4295.42,1.033,0.9929,1.0401,1.1559,7.329,-1.265
2024-09-01,2024,9,21,Midwest,Distributors,Commercial Systems,COM-003,2,134.08,119.5,0.1087,65.4,0.4527,239.0,108.2,0,0.0,1.0148,0.9801,1.0474,1.09,2.544,-1.265
2024-10-01,2024,10,22,Midwest,Distributors,Commercial Systems,COM-003,2,120.63,105.88,0.1223,65.4,0.3823,211.76,80.96,0,0.0,0.967,0.9718,1.0427,1.0,7.655,-1.265
2024-11-01,2024,11,23,Midwest,Distributors,Commercial Systems,COM-003,4,114.69,103.12,0.1009,65.4,0.3658,412.46,150.86,1,6598.41,0.9824,0.9779,1.0513,0.91,4.932,-1.265
2024-12-01,2024,12,24,Midwest,Distributors,Commercial Systems,COM-003,2,121.15,107.02,0.1166,65.4,0.3889,214.05,83.25,0,0.0,1.0002,1.0074,1.0491,0.8441,5.179,-1.265
2025-01-01,2025,1,25,Midwest,Distributors,Commercial Systems,COM-003,3,107.01,97.48,0.0891,65.4,0.3291,292.43,96.23,1,20146.2,1.0116,0.95,1.0526,0.82,6.419,-1.265
2025-02-01,2025,2,26,Midwest,Distributors,Commercial Systems,COM-003,2,112.85,112.85,0.0,65.4,0.4205,225.7,94.9,1,10573.26,0.9614,0.9399,1.0562,0.8441,4.729,-1.265
2025-03-01,2025,3,27,Midwest,Distributors,Commercial Systems,COM-003,3,123.69,115.55,0.0658,65.4,0.434,346.66,150.46,0,0.0,0.9807,0.9441,1.0471,0.91,4.663,-1.265
2025-04-01,2025,4,28,Midwest,Distributors,Commercial Systems,COM-003,2,124.96,121.84,0.025,65.4,0.4632,243.68,112.88,0,0.0,0.9786,0.9366,1.0631,1.0,5.337,-1.265
2025-05-01,2025,5,29,Midwest,Distributors,Commercial Systems,COM-003,2,130.27,114.71,0.1195,65.4,0.4299,229.42,98.62,0,0.0,0.9785,0.927,1.0584,1.09,4.053,-1.265
